Timestamp,Task ID,Machine ID,Operator ID,Task Type,Site Type,Weather,Terrain,Shift,Ambient Temperature (C),Operator Skill,Machine Age (yrs),Engine Hours,Fuel Used (L),Load Cycles,Idling Time (min),Proximity Distance (m),Seatbelt Status,Safety Alert Triggered,Estimated Time (min),Actual Time (min),anomaly_flag
2025-05-22 04:23:00,T0703,EXC104,OP1005,Material Loading,Underground Hard-Rock Mining,Rainy,Incline,Day,27.2,Beginner,6,1500.9,2.1,4,12,41.7,Fastened,No,30,55.8,Normal
2025-05-04 07:49:00,T0704,EXC104,OP1006,Earth Excavation,Mining,Cloudy,Rocky,Day,36.6,Beginner,6,1549.2,6.1,12,17,36.4,Unfastened,Yes,60,101.8,Normal
2025-05-20 12:46:00,T0705,EXC101,OP1000,Material Loading,Underground Hard-Rock Mining,Cloudy,Rocky,Night,21.1,Intermediate,8,1582.3,0.7,2,3,39.8,Fastened,No,30,50.8,Normal
2025-05-02 11:40:00,T0706,EXC102,OP1003,Grading,Mining,Sunny,Flat,Day,19.7,Intermediate,8,1593.8,4.9,12,2,0.6,Unfastened,Yes,35,45.7,Normal
2025-05-20 10:40:00,T0707,EXC103,OP1000,Demolition,Construction,Windy,Flat,Day,33.5,Intermediate,3,1593.4,2.4,5,10,39.4,Fastened,No,90,108.7,Normal
2025-05-29 20:16:00,T0708,EXC100,OP1003,Trenching,Underground Hard-Rock Mining,Cloudy,Incline,Day,20.6,Intermediate,4,1598.6,5.5,11,6,15.0,Fastened,No,45,64.0,Normal
2025-05-09 22:22:00,T0709,EXC103,OP1006,Earth Excavation,Construction,Cloudy,Rocky,Day,36.6,Beginner,3,1567.9,4.7,3,78,29.0,Fastened,Yes,60,110.0,Unusual
2025-05-28 21:29:00,T0710,EXC103,OP1007,Earth Excavation,Construction,Sunny,Rocky,Day,23.8,Expert,3,1501.5,1.5,1,31,39.5,Fastened,No,60,72.0,Unusual
2025-05-12 17:57:00,T0711,EXC101,OP1003,Demolition,Mining,Cloudy,Flat,Night,36.0,Intermediate,8,1550.4,4.0,7,46,36.9,Fastened,Yes,90,120.8,Normal
2025-05-08 02:14:00,T0712,EXC105,OP1004,Demolition,Mining,Sunny,Flat,Day,35.5,Beginner,5,1566.6,4.4,10,23,13.5,Fastened,No,90,121.7,Normal
2025-05-27 08:09:00,T0713,EXC104,OP1003,Earth Excavation,Construction,Windy,Incline,Night,19.5,Intermediate,6,1556.6,5.7,6,55,33.8,Unfastened,Yes,60,105.1,Normal
2025-05-15 12:22:00,T0714,EXC104,OP1007,Grading,Construction,Rainy,Incline,Night,30.8,Expert,6,1573.0,7.6,13,25,1.6,Unfastened,Yes,35,57.6,Normal
2025-05-19 03:34:00,T0715,EXC102,OP1005,Grading,Construction,Sunny,Flat,Day,35.7,Beginner,8,1537.0,5.1,7,47,30.5,Unfastened,Yes,35,64.2,Normal
2025-05-20 02:37:00,T0716,EXC100,OP1003,Grading,Underground Hard-Rock Mining,Cloudy,Rocky,Day,21.6,Intermediate,4,1554.3,1.5,1,18,22.5,Fastened,No,35,60.8,Normal
2025-05-27 06:46:00,T0717,EXC100,OP1000,Grading,Mining,Windy,Flat,Night,36.5,Intermediate,4,1562.0,3.8,7,34,10.3,Fastened,No,35,48.0,Normal
2025-05-12 15:37:00,T0718,EXC101,OP1003,Trenching,Underground Hard-Rock Mining,Sunny,Rocky,Day,20.9,Intermediate,8,1538.7,2.6,4,31,40.2,Fastened,No,45,65.6,Normal
2025-05-13 13:15:00,T0719,EXC104,OP1002,Trenching,Underground Hard-Rock Mining,Sunny,Rocky,Night,25.2,Expert,6,1517.8,6.6,14,2,48.8,Unfastened,Yes,45,44.7,Normal
2025-05-26 20:58:00,T0720,EXC104,OP1001,Material Loading,Underground Hard-Rock Mining,Windy,Rocky,Night,20.8,Expert,6,1587.0,1.7,3,7,23.8,Fastened,No,30,43.6,Normal
2025-05-06 01:28:00,T0721,EXC105,OP1000,Earth Excavation,Mining,Rainy,Flat,Day,35.5,Intermediate,5,1518.0,6.4,14,27,16.2,Fastened,No,60,86.8,Normal
2025-05-06 05:49:00,T0722,EXC100,OP1003,Material Loading,Underground Hard-Rock Mining,Rainy,Incline,Day,24.8,Intermediate,4,1500.7,3.4,6,11,46.8,Fastened,No,30,52.1,Normal
2025-05-03 16:35:00,T0723,EXC101,OP1007,Material Loading,Mining,Cloudy,Flat,Night,36.6,Expert,8,1500.5,3.9,1,74,46.8,Fastened,Yes,30,57.1,Unusual
2025-05-12 10:28:00,T0724,EXC105,OP1007,Demolition,Mining,Sunny,Incline,Day,26.3,Expert,5,1562.3,6.1,11,19,20.8,Fastened,No,90,113.2,Normal
2025-05-04 21:51:00,T0725,EXC101,OP1003,Trenching,Construction,Sunny,Rocky,Day,24.4,Intermediate,8,1503.8,2.8,5,18,22.9,Fastened,No,45,66.1,Normal
2025-05-13 08:27:00,T0726,EXC102,OP1001,Material Loading,Mining,Sunny,Rocky,Day,28.3,Expert,8,1530.4,3.5,6,2,13.3,Fastened,No,30,35.7,Normal
2025-05-27 17:21:00,T0727,EXC100,OP1007,Grading,Underground Hard-Rock Mining,Cloudy,Incline,Day,29.5,Expert,4,1541.7,1.9,3,2,16.0,Fastened,No,35,41.1,Normal
2025-05-06 10:10:00,T0728,EXC103,OP1005,Earth Excavation,Construction,Cloudy,Incline,Night,19.1,Beginner,3,1524.1,1.1,1,15,11.0,Fastened,No,60,111.7,Normal
2025-05-23 09:31:00,T0729,EXC103,OP1005,Earth Excavation,Underground Hard-Rock Mining,Cloudy,Rocky,Day,21.6,Beginner,3,1509.4,4.5,7,22,45.8,Fastened,No,60,96.4,Normal
2025-05-21 15:53:00,T0730,EXC100,OP1007,Grading,Mining,Sunny,Rocky,Night,39.7,Expert,4,1567.9,3.9,8,7,18.8,Fastened,No,35,38.8,Normal
2025-05-11 18:03:00,T0731,EXC103,OP1005,Trenching,Mining,Cloudy,Flat,Night,26.0,Beginner,3,1505.3,3.2,8,15,18.6,Fastened,No,45,61.1,Normal
2025-05-10 08:27:00,T0732,EXC101,OP1004,Grading,Construction,Cloudy,Incline,Day,29.1,Beginner,8,1567.4,1.1,1,11,11.8,Unfastened,Yes,35,67.1,Normal
2025-05-13 15:48:00,T0733,EXC105,OP1005,Material Loading,Underground Hard-Rock Mining,Sunny,Rocky,Day,9.4,Beginner,5,1544.6,3.3,7,15,44.6,Fastened,No,30,46.2,Normal
2025-05-25 11:02:00,T0734,EXC100,OP1003,Earth Excavation,Construction,Sunny,Flat,Day,27.9,Intermediate,4,1501.9,3.5,8,1,33.5,Fastened,No,60,64.8,Normal
2025-05-08 19:06:00,T0735,EXC102,OP1001,Material Loading,Underground Hard-Rock Mining,Cloudy,Rocky,Day,28.6,Expert,8,1547.8,5.1,4,74,6.4,Fastened,Yes,30,60.9,Unusual
2025-05-13 15:58:00,T0736,EXC105,OP1004,Demolition,Mining,Sunny,Flat,Day,30.7,Beginner,5,1567.9,1.3,3,5,30.6,Fastened,No,90,128.6,Normal
2025-05-26 17:12:00,T0737,EXC103,OP1003,Grading,Mining,Sunny,Incline,Day,32.4,Intermediate,3,1508.4,6.5,13,8,14.1,Fastened,No,35,42.0,Normal
2025-05-06 01:55:00,T0738,EXC103,OP1002,Material Loading,Mining,Rainy,Incline,Day,31.2,Expert,3,1575.0,8.8,11,82,29.6,Unfastened,Yes,30,64.1,Unusual
2025-05-24 21:49:00,T0739,EXC102,OP1005,Material Loading,Mining,Sunny,Incline,Day,32.0,Beginner,8,1508.8,6.4,12,12,15.9,Fastened,No,30,43.5,Normal
2025-05-21 00:17:00,T0740,EXC104,OP1002,Trenching,Mining,Sunny,Incline,Day,25.4,Expert,6,1558.4,1.8,1,35,19.0,Fastened,No,45,54.3,Normal
2025-05-23 12:40:00,T0741,EXC103,OP1001,Earth Excavation,Mining,Sunny,Flat,Night,27.7,Expert,3,1565.8,4.3,11,7,24.5,Fastened,No,60,56.0,Normal
2025-05-14 05:42:00,T0742,EXC102,OP1007,Material Loading,Construction,Rainy,Rocky,Day,29.3,Expert,8,1572.4,0.6,2,0,10.0,Fastened,No,30,37.5,Unusual
2025-05-29 13:16:00,T0743,EXC102,OP1007,Trenching,Mining,Windy,Incline,Night,36.7,Expert,8,1525.4,1.8,1,30,3.5,Fastened,No,45,64.4,Normal
2025-05-24 12:43:00,T0744,EXC101,OP1004,Grading,Mining,Rainy,Rocky,Day,34.6,Beginner,8,1516.6,3.7,9,5,6.8,Fastened,No,35,62.7,Normal
2025-05-05 22:29:00,T0745,EXC105,OP1000,Earth Excavation,Mining,Rainy,Rocky,Night,46.0,Intermediate,5,1520.1,1.7,4,2,22.1,Fastened,No,60,88.7,Normal
2025-05-16 20:27:00,T0746,EXC105,OP1006,Material Loading,Underground Hard-Rock Mining,Cloudy,Flat,Day,20.8,Beginner,5,1538.0,3.9,9,8,48.5,Unfastened,Yes,30,41.5,Normal
2025-05-01 06:05:00,T0747,EXC103,OP1000,Material Loading,Underground Hard-Rock Mining,Cloudy,Incline,Day,28.8,Intermediate,3,1577.7,2.1,1,38,22.0,Fastened,No,30,51.2,Unusual
2025-05-07 19:08:00,T0748,EXC103,OP1003,Demolition,Mining,Cloudy,Flat,Day,31.2,Intermediate,3,1554.5,2.7,4,37,31.5,Fastened,No,90,106.6,Normal
2025-05-21 12:15:00,T0749,EXC105,OP1000,Grading,Underground Hard-Rock Mining,Sunny,Incline,Day,28.0,Intermediate,5,1556.8,5.9,11,18,39.8,Fastened,No,35,49.0,Normal
2025-05-02 20:11:00,T0750,EXC103,OP1003,Grading,Construction,Sunny,Rocky,Day,33.7,Intermediate,3,1564.3,3.4,6,4,39.2,Fastened,No,35,40.3,Normal
2025-05-04 10:35:00,T0751,EXC102,OP1002,Trenching,Mining,Windy,Incline,Day,27.8,Expert,8,1590.8,8.6,14,26,21.9,Fastened,No,45,66.6,Unusual
2025-05-30 13:33:00,T0752,EXC105,OP1002,Trenching,Construction,Windy,Incline,Day,28.5,Expert,5,1561.4,6.8,14,12,1.5,Fastened,Yes,45,58.7,Normal
2025-05-20 04:32:00,T0753,EXC104,OP1006,Demolition,Mining,Rainy,Flat,Day,39.6,Beginner,6,1594.2,3.4,8,8,26.4,Fastened,No,90,150.0,Normal
2025-05-15 05:51:00,T0754,EXC102,OP1000,Material Loading,Underground Hard-Rock Mining,Rainy,Rocky,Day,23.1,Intermediate,8,1505.0,7.6,11,63,21.0,Fastened,Yes,30,69.2,Unusual
2025-05-18 08:44:00,T0755,EXC100,OP1005,Material Loading,Construction,Windy,Rocky,Night,24.3,Beginner,4,1502.6,0.8,1,5,30.8,Unfastened,Yes,30,51.3,Unusual
2025-05-26 05:49:00,T0756,EXC102,OP1007,Earth Excavation,Underground Hard-Rock Mining,Windy,Rocky,Night,15.7,Expert,8,1531.8,6.6,12,29,3.8,Fastened,No,60,83.9,Normal
2025-05-27 13:26:00,T0757,EXC100,OP1006,Trenching,Underground Hard-Rock Mining,Sunny,Flat,Day,21.6,Beginner,4,1562.0,6.5,12,39,47.1,Fastened,No,45,71.1,Normal
2025-05-27 16:37:00,T0758,EXC102,OP1003,Demolition,Mining,Rainy,Rocky,Night,31.0,Intermediate,8,1575.9,0.7,2,1,5.0,Fastened,No,90,148.8,Normal
2025-05-05 19:44:00,T0759,EXC104,OP1006,Grading,Underground Hard-Rock Mining,Rainy,Flat,Night,21.1,Beginner,6,1595.3,3.4,7,13,19.4,Fastened,No,35,52.5,Normal
2025-05-12 07:58:00,T0760,EXC102,OP1002,Grading,Underground Hard-Rock Mining,Windy,Incline,Night,34.0,Expert,8,1502.0,1.5,2,2,46.5,Fastened,No,35,47.4,Normal
2025-05-14 10:15:00,T0761,EXC101,OP1001,Material Loading,Construction,Rainy,Flat,Day,40.1,Expert,8,1585.6,3.5,6,34,49.5,Fastened,No,30,55.5,Normal
2025-05-16 05:08:00,T0762,EXC101,OP1004,Grading,Mining,Sunny,Rocky,Day,23.3,Beginner,8,1587.8,6.9,14,29,43.1,Fastened,No,35,70.1,Normal
2025-05-25 17:38:00,T0763,EXC103,OP1005,Grading,Construction,Windy,Rocky,Day,27.2,Beginner,3,1566.1,5.7,13,7,21.2,Fastened,No,35,63.4,Normal
2025-05-10 10:30:00,T0764,EXC102,OP1006,Material Loading,Mining,Sunny,Flat,Day,23.8,Beginner,8,1551.1,3.1,8,4,28.9,Unfastened,Yes,30,41.7,Normal
2025-05-11 16:59:00,T0765,EXC101,OP1006,Earth Excavation,Construction,Windy,Rocky,Day,43.4,Beginner,8,1561.7,2.5,5,7,42.5,Fastened,No,60,106.3,Normal
2025-05-27 18:14:00,T0766,EXC103,OP1000,Material Loading,Construction,Sunny,Flat,Day,31.0,Intermediate,3,1525.6,3.9,10,4,42.3,Fastened,No,30,34.4,Normal
2025-05-13 03:58:00,T0767,EXC104,OP1003,Grading,Underground Hard-Rock Mining,Windy,Rocky,Day,25.8,Intermediate,6,1571.5,2.4,1,42,29.7,Fastened,No,35,65.1,Normal
2025-05-05 11:26:00,T0768,EXC100,OP1007,Material Loading,Mining,Windy,Flat,Day,24.9,Expert,4,1501.4,3.2,7,11,30.1,Fastened,No,30,41.1,Normal
2025-05-21 20:32:00,T0769,EXC104,OP1002,Earth Excavation,Construction,Sunny,Rocky,Day,34.1,Expert,6,1506.8,0.9,2,5,44.0,Fastened,No,60,65.0,Normal
2025-05-10 03:23:00,T0770,EXC103,OP1001,Trenching,Mining,Cloudy,Flat,Night,32.0,Expert,3,1509.6,3.6,5,35,33.1,Unfastened,Yes,45,50.7,Normal
2025-05-16 21:02:00,T0771,EXC100,OP1002,Trenching,Mining,Rainy,Rocky,Day,32.2,Expert,4,1557.8,1.8,2,22,25.7,Fastened,No,45,66.1,Normal
2025-05-19 22:33:00,T0772,EXC103,OP1004,Material Loading,Mining,Windy,Incline,Night,33.4,Beginner,3,1555.3,3.3,5,18,24.4,Fastened,No,30,54.7,Normal
2025-05-10 10:07:00,T0773,EXC103,OP1002,Material Loading,Mining,Sunny,Flat,Day,26.5,Expert,3,1552.7,5.7,13,21,41.7,Unfastened,Yes,30,34.4,Normal
2025-05-10 07:35:00,T0774,EXC101,OP1005,Trenching,Mining,Rainy,Flat,Night,23.5,Beginner,8,1503.1,6.2,13,27,20.7,Unfastened,Yes,45,77.1,Normal
2025-05-07 17:19:00,T0775,EXC104,OP1007,Earth Excavation,Underground Hard-Rock Mining,Cloudy,Flat,Day,20.7,Expert,6,1559.7,3.2,9,13,0.6,Fastened,Yes,60,62.7,Normal
2025-05-26 22:46:00,T0776,EXC103,OP1004,Demolition,Construction,Windy,Rocky,Night,32.7,Beginner,3,1550.2,2.1,3,7,12.0,Fastened,No,90,144.1,Normal
2025-05-21 04:50:00,T0777,EXC101,OP1004,Demolition,Mining,Cloudy,Flat,Day,35.0,Beginner,8,1519.6,4.5,10,10,38.3,Fastened,No,90,129.5,Normal
2025-05-17 15:41:00,T0778,EXC102,OP1007,Trenching,Underground Hard-Rock Mining,Cloudy,Incline,Day,18.3,Expert,8,1529.1,6.6,12,7,18.1,Fastened,No,45,58.1,Normal
2025-05-05 23:38:00,T0779,EXC104,OP1005,Material Loading,Underground Hard-Rock Mining,Windy,Incline,Night,20.4,Beginner,6,1549.4,1.1,2,10,40.9,Unfastened,Yes,30,55.9,Normal
2025-05-12 16:02:00,T0780,EXC100,OP1004,Demolition,Construction,Cloudy,Incline,Day,40.8,Beginner,4,1536.3,2.5,5,15,2.4,Fastened,Yes,90,157.1,Normal
2025-05-10 00:47:00,T0781,EXC101,OP1000,Earth Excavation,Mining,Cloudy,Rocky,Day,32.0,Intermediate,8,1567.5,6.8,14,24,42.9,Fastened,No,60,88.9,Normal
2025-05-16 16:18:00,T0782,EXC100,OP1004,Grading,Underground Hard-Rock Mining,Cloudy,Rocky,Night,17.3,Beginner,4,1534.0,5.2,9,22,10.7,Unfastened,Yes,35,60.4,Normal
2025-05-23 23:35:00,T0783,EXC101,OP1005,Trenching,Underground Hard-Rock Mining,Rainy,Flat,Night,26.3,Beginner,8,1524.8,5.7,13,15,46.6,Unfastened,Yes,45,74.6,Normal
2025-05-24 15:55:00,T0784,EXC103,OP1005,Material Loading,Underground Hard-Rock Mining,Windy,Incline,Day,21.0,Beginner,3,1523.4,6.1,13,1,8.1,Fastened,No,30,55.5,Normal
2025-05-20 23:20:00,T0785,EXC101,OP1001,Material Loading,Mining,Cloudy,Incline,Day,36.8,Expert,8,1565.6,3.5,6,7,32.6,Fastened,No,30,37.8,Normal
2025-05-26 19:27:00,T0786,EXC105,OP1000,Trenching,Construction,Cloudy,Rocky,Day,23.6,Intermediate,5,1560.9,6.5,14,12,5.8,Fastened,No,45,62.4,Normal
2025-05-20 02:38:00,T0787,EXC100,OP1001,Material Loading,Mining,Cloudy,Incline,Day,21.7,Expert,4,1596.9,3.4,2,46,1.8,Fastened,Yes,30,49.4,Unusual
2025-05-25 16:21:00,T0788,EXC102,OP1000,Trenching,Mining,Cloudy,Rocky,Day,29.0,Intermediate,8,1505.8,3.5,3,47,2.1,Fastened,Yes,45,69.1,Unusual
2025-05-06 19:47:00,T0789,EXC102,OP1000,Demolition,Construction,Rainy,Rocky,Night,24.7,Intermediate,8,1574.4,1.9,2,8,8.7,Fastened,No,90,144.2,Normal
2025-05-25 21:50:00,T0790,EXC101,OP1003,Earth Excavation,Underground Hard-Rock Mining,Rainy,Incline,Day,16.4,Intermediate,8,1592.3,5.4,10,11,28.7,Fastened,No,60,101.8,Normal
2025-05-06 10:53:00,T0791,EXC100,OP1005,Demolition,Mining,Windy,Rocky,Day,35.7,Beginner,4,1561.5,4.4,9,3,41.9,Fastened,No,90,152.1,Normal
2025-05-24 11:24:00,T0792,EXC105,OP1002,Material Loading,Mining,Cloudy,Flat,Day,34.1,Expert,5,1531.5,6.6,11,59,18.2,Fastened,Yes,30,48.8,Normal
2025-05-25 04:11:00,T0793,EXC104,OP1001,Trenching,Underground Hard-Rock Mining,Sunny,Incline,Night,23.1,Expert,6,1593.1,5.1,10,0,3.0,Fastened,No,45,49.3,Normal
2025-05-18 06:34:00,T0794,EXC104,OP1004,Trenching,Mining,Windy,Incline,Day,31.1,Beginner,6,1583.1,1.9,3,13,13.7,Unfastened,Yes,45,82.0,Normal
2025-05-11 13:27:00,T0795,EXC103,OP1003,Grading,Construction,Cloudy,Incline,Night,27.2,Intermediate,3,1594.2,4.3,7,24,19.6,Unfastened,Yes,35,50.2,Normal
2025-05-13 16:04:00,T0796,EXC100,OP1007,Demolition,Underground Hard-Rock Mining,Rainy,Rocky,Day,20.4,Expert,4,1559.9,3.0,7,5,14.0,Fastened,No,90,116.7,Normal
2025-05-30 22:53:00,T0797,EXC104,OP1006,Trenching,Mining,Rainy,Flat,Day,45.8,Beginner,6,1526.8,4.5,4,67,22.5,Fastened,Yes,45,98.2,Unusual
2025-05-28 03:32:00,T0798,EXC103,OP1002,Material Loading,Underground Hard-Rock Mining,Sunny,Rocky,Day,23.6,Expert,3,1538.1,3.0,6,9,32.5,Fastened,No,30,38.2,Normal
2025-05-23 05:02:00,T0799,EXC103,OP1000,Demolition,Construction,Rainy,Incline,Day,35.7,Intermediate,3,1582.6,6.4,14,1,4.1,Fastened,No,90,139.9,Normal
2025-05-09 02:14:00,T0800,EXC102,OP1005,Demolition,Underground Hard-Rock Mining,Cloudy,Incline,Day,19.9,Beginner,8,1589.8,5.6,11,4,43.9,Fastened,No,90,152.5,Normal
